mean_accuracy,mean_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,neg_mean_loss,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,keras_info/loss,keras_info/dice_coef,keras_info/binary_accuracy,keras_info/val_loss,keras_info/val_dice_coef,keras_info/val_binary_accuracy
,-0.8624852299690247,3.698591709136963,False,,,1,0.8624852299690247,9539030a3fda4a319974f252699a0145,2021-04-01_13-36-03,1617309363,3.698591709136963,1777872,tanaka-isi-edu,128.9.128.142,3.698591709136963,0,1,dd915_00000,-0.8624852299690247,1.0004305839538574,0.4572644829750061,-1.9666932821273804,1.9666932821273804,0.0017242431640625
,-1.9647514820098877,2.1471023559570312,False,,,2,1.9647514820098877,9539030a3fda4a319974f252699a0145,2021-04-01_13-36-05,1617309365,5.845694065093994,1777872,tanaka-isi-edu,128.9.128.142,5.845694065093994,0,2,dd915_00000,-1.9647514820098877,1.9664329290390015,0.0021122524049133062,-1.4565021991729736,1.4565021991729736,0.18111419677734375
,-1.8215888738632202,2.1525654792785645,False,,,3,1.8215888738632202,9539030a3fda4a319974f252699a0145,2021-04-01_13-36-07,1617309367,7.998259544372559,1777872,tanaka-isi-edu,128.9.128.142,7.998259544372559,0,3,dd915_00000,-1.8215888738632202,1.8395851850509644,0.0445556640625,-1.966429352760315,1.966429352760315,0.00061798095703125
,-1.9642753601074219,2.1731202602386475,False,,,4,1.9642753601074219,9539030a3fda4a319974f252699a0145,2021-04-01_13-36-09,1617309369,10.171379804611206,1777872,tanaka-isi-edu,128.9.128.142,10.171379804611206,0,4,dd915_00000,-1.9642753601074219,1.9644290208816528,0.00025503974757157266,-1.9663798809051514,1.9663798809051514,0.00028228759765625
,-1.9650309085845947,2.165195941925049,False,,,5,1.9650309085845947,9539030a3fda4a319974f252699a0145,2021-04-01_13-36-12,1617309372,12.336575746536255,1777872,tanaka-isi-edu,128.9.128.142,12.336575746536255,0,5,dd915_00000,-1.9650309085845947,1.9650894403457642,0.000457763671875,-1.9663822650909424,1.9663822650909424,0.000396728515625
